beer_id,beer_name,name,use,time,amount,amount_is_weight,notes
flower-ipa-1,[u'Flower IPA'],[u'Elderflowers (Dried)'],[u'Secondary'],[u'14.0'],[u'0.5'],[u'false'],[]
hanselbeck-hersbr-cker-munich-ale,[u'Hanselbeck Hersbr\xfccker Munich Ale'],[],[],[],[],[],[]
american-pilsner-7,[u'American Pilsner'],[],[],[],[],[],[]
shelter-house-hefe,[u'Shelter House Hefe'],[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],[]
black-death-ipa-4,[u'Black Death IPA '],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
pastorale,[u'Pastorale'],[u'Coriander Seed'],[u'Boil'],[u'15.0'],[u'3.0'],[u'false'],[]
the-high-road,[u'The High Road'],[],[],[],[],[],[]
the-kolsch-next-door,[u'The Kolsch Next Door'],[],[],[],[],[],[]
reds-wood,"[u""Red's Wood""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
mosaic-otter-2,[u'Mosaic Otter'],[],[],[],[],[],[]
1111-double-ipa-1,[u'1111 Double IPA'],[u'Corn Sugar'],[u'Bottle'],[u'14.0'],[u'5.0'],[u'false'],[]
irish-bitter-red,[u'Irish Bitter Red'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
mild-winter-brown,[u'Mild Winter Brown'],[],[],[],[],[],[]
smoked-porter-48,[u'Smoked Porter'],[],[],[],[],[],[]
tnts-february-pale-ale,"[u""TNT's February Pale Ale""]",[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
pale-ale-73,[u'Pale Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
bliss,[u'bliss'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'0.0352739619495804'],[u'false'],[]
ipa-6-23-12,[u'ipa 6/23/12'],[],[],[],[],[],[]
anniversary-brown-10afb9,[u'Anniversary Brown '],[],[],[],[],[],[]
caramel-cream-ale-1-1,[u'Caramel Cream Ale #1'],[u'Light Malt Extract'],[u'Bottle'],[u'14.0'],[u'12.0'],[u'false'],[]
texas-brew-step-ae62b6,[u'Texas Brew Step'],[u'Whirlfloc Tablet'],[u'Boil'],[u'60.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
baders-mctarnahans-imitation-scottish-style-ale,"[u""Bader's McTarnahan's Imitation (Scottish style ale)""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'0.5'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
dunkel-63,[u'Dunkel '],[],[],[],[],[],[]
pliny-clone-25,[u'Pliny Clone'],[],[],[],[],[],[]
pale-as-a-nerd-cf8bd4,[u'Pale as a nerd'],[],[],[],[],[],[]
8-simarillo-ette-ipa,[u'#8 Simarillo-ette IPA'],[],[],[],[],[],[]
winter-warmer-2014-1,[u'Winter Warmer 2014'],[],[],[],[],[],[]
bud-right,[u'Bud Right'],[u'Beano Tablet'],[u'Secondary'],[u'15.0'],[u'3.0'],[u'false'],[]
kerfuffle-apa,[u'Kerfuffle APA'],[],[],[],[],[],[]
19-amber,[u'#19 Amber'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'0.005'],[u'false'],[]
old-jock-clone-c91e96,[u'Old jock clone'],[],[],[],[],[],[]
road-kill,[u'Road Kill'],[],[],[],[],[],[]
scotchy-scotch-scotch-get-into-my-belly-ef21d9,"[u'Scotchy Scotch Scotch, get into my belly']",[],[],[],[],[],[]
niners-red,[u'Niners Red'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
poor-mans-cascade-appreciation-ii,"[u""Poor Man's Cascade Appreciation II""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
oak-aged-pale-ale-steam-exchange-,[u'Oak Aged Pale Ale (Steam Exchange [replica])'],"[u'French Oak Chips, Medium Toast']",[u'Secondary'],[u'0.0'],[u'1.0'],[u'false'],[]
cream-ale-2-2,[u'Cream Ale 2'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
buelleweiss-1,[u'Buelleweiss'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
maris-otter-amarillo-smash-1,[u'Maris otter amarillo SmasH'],[],[],[],[],[],[]
black-lagoon,[u'Black Lagoon'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
untitled-cream-ale-18,[u'Untitled Cream Ale'],[],[],[],[],[],[]
11th-hour-super-saison,[u'11th Hour Super Saison'],[u'Gypsum (Calcium Sulfate)'],[u'Mash'],[u'60.0'],[u'2.0'],[u'false'],[u'Reduces PH of water.']
summer-bbq-belgian-wit,[u'Summer BBQ Belgian Wit'],[u'Coriander Seed'],[u'Boil'],[u'1.0'],[u'1.0'],[u'false'],[]
kolsch-7595fc,[u'K\xf6lsch'],[],[],[],[],[],[]
rains-down-in-aprica,[u'Rains Down in Aprica'],[u'Apricot Puree'],[u'Secondary'],[u'14.0'],[u'4.0'],[u'false'],[]
sweet-action-2016-deb67f,[u'Sweet Action 2016 '],[],[],[],[],[],[]
dirty-blonde-ipa,[u'Dirty Blonde IPA'],[],[],[],[],[],[]
sharktoberfest-test2013,[u'Sharktoberfest test2013'],[],[],[],[],[],[]
black-ipa-341,[u'Black IPA'],[],[],[],[],[],[]
family-reunion-compilation-ale-902719,[u'Family Reunion Compilation Ale'],[],[],[],[],[],[]
aragorn-s-amarillo-ale-c16fb8,"[u""Aragorn's Amarillo Ale""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
butternut-brown-1,[u'Butternut Brown'],[],[],[],[],[],[]
coconut-lime-shandy,[u'Coconut Lime Shandy'],[u'Lime Zest'],[u'Primary'],[u'7.0'],[u'2.0'],[u'false'],[]
sterling-bock-2012,[u'Sterling Bock 2012'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'0.5'],[u'false'],[]
german-pilsner-37,[u'German Pilsner'],[],[],[],[],[],[]
guido-track-suit,[u'Guido Track Suit'],[],[],[],[],[],[]
nice-list-ale,[u'Nice List Ale'],[],[],[],[],[],[]
lavender-blonde-2,[u'Lavender blonde'],[u'Lavender'],[u'Boil'],[u'30.0'],[u'2.0'],[u'false'],[]
marris-otter,[u'Marris Otter'],[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],[]
bad-bass-ipa-hybrid,[u'Bad Bass IPA Hybrid'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
bayou-blonde,[u'Bayou blonde'],[],[],[],[],[],[]
hacks-cda,"[u""Hack's CDA""]",[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
uncreative-commons,[u'Uncreative Commons'],[],[],[],[],[],[]
viena-do-baggio,[u'Viena do Baggio'],[],[],[],[],[],[]
dark-saison-19,[u'Dark Saison'],[],[],[],[],[],[]
honey-do-hefe-summer-heat-honey-w,[u'Honey-Do Hefe / Summer Heat Honey Wheat'],[u'Coriander Seed'],[u'Boil'],[u'10.0'],[u'0.5'],[u'false'],[]
julefaste,[u'Julefaste'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'5.0'],[u'false'],[]
alpine-haus-amber-ale,[u'Alpine Haus Amber Ale'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
rainy-day-best-bitter-2012-10-20,[u'Rainy Day Best Bitter 2012-10-20'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
v1-ipa,[u'v1 IPA'],[],[],[],[],[],[]
smokin-tile-brown-ale,"[u""Smokin' Tile Brown Ale""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
nb-w00tstout-1,[u'NB w00tstout'],[u'Bourbon'],[u'Secondary'],[u'8.0'],[u'8.0'],[u'false'],[]
ff-fu-sandy-w-oak-clone-272c16,[u'FF FU Sandy w/Oak Clone'],[u'American Oak Chips'],[u'Secondary'],[u'7.0'],[u'1.0'],[u'false'],[]
vanilla-porter-201c0f,[u'Vanilla Porter'],[u'Cinnamon Sticks'],[u'Secondary'],[u'7.0'],[u'3.0'],[u'false'],[]
kilt-off-er,[u'Kilt Off-er'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
pj-wit,[u'PJ Wit'],[u'Meyer Lemon Peel'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],[]
boston-lager-1,[u'Boston Lager'],[],[],[],[],[],[]
anthony,[u'Anthony'],[],[],[],[],[],[]
mishwit,[u'MishWit'],[u'Tangerine Peel'],[u'Boil'],[u'10.0'],[u'3.0'],[u'false'],[]
lincolns-2013-kolsch,"[u""Lincoln's 2013 Kolsch""]",[],[],[],[],[],[]
pats-pale,"[u""Pat's Pale""]",[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
a-night-in,[u'A Night In '],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
ugly-farm-red-tooth,[u'Ugly Farm Red Tooth'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'3.0'],[u'false'],[]
golden-beast,[u'Golden Beast'],[u'Coriander Seed'],[u'Boil'],[u'10.0'],[u'0.5'],[u'false'],[]
toms-pale-ale-3,"[u""Tom's Pale Ale""]",[],[],[],[],[],[]
hobo,[u'Hobo'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'3.0'],[u'false'],[]
belgian-style-ale-1,[u'Belgian Style Ale'],[],[],[],[],[],[]
american-cream-ale-1,[u'American Cream Ale'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'2.0'],[u'false'],[]
scott-and-jays-amped-up-alt,"[u""Scott & Jay's amped up Alt""]",[],[],[],[],[],[]
engrish-baby,[u'Engrish Baby'],[],[],[],[],[],[]
ip8,[u'IP8'],[],[],[],[],[],[]
cosmic-tripel-3,[u'Cosmic Tripel 3'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
aih-utterly-good-milk-stout-all-grain,[u'AIH Utterly Good Milk Stout All Grain'],[u'Lactose'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],[]
black-citrus-ipa-2,[u'Black Citrus IPA'],[],[],[],[],[],[]
merica-wheat,[u'Merica Wheat'],[],[],[],[],[],[]
hog-heaven-1,[u'Hog Heaven'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'10.0'],[u'0.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
throwing-copper,[u'Throwing Copper'],[],[],[],[],[],[]
summer-campfire-ale,[u'Summer Campfire Ale'],[u'Irish Moss'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],[]
hill-street-double-hop-ipa,[u'Hill Street Double Hop IPA'],[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],[]
scandinavian-porter-1,[u'Scandinavian porter'],[u'Bourbon to soak oak chips'],[u'Secondary'],[u'7.0'],[u'0.25'],[u'false'],[]
batch-6-kolsch,[u'Batch #6 kolsch'],[u'Irish Moss'],[u'Boil'],[u'30.0'],[u'0.5'],[u'false'],[]
gf-escapade,[u'GF escapade'],[u'Diammonium Phosphate'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
nshbc-barrel-aged-oud-bruin,[u'NSHBC Barrel Aged Oud Bruin'],[],[],[],[],[],[]
house-1,[u'House'],[],[],[],[],[],[]
white-ipa-30,[u'White IPA'],[u'Chamomile (Dried)'],[u'Boil'],[u'5.0'],[u'0.0'],[u'false'],[]
pay-ya-ta-go-back-ipa,[u'Pay Ya Ta Go Back IPA'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'0.0'],[u'false'],[]
sylwek,[u'Sylwek'],[],[],[],[],[],[]
bohemian-pilsner-31,[u'Bohemian Pilsner'],[],[],[],[],[],[]
fauxberon,[u'Fauxberon'],[],[],[],[],[],[]
60-min-clone-hoppier,[u'60 Min Clone - Hoppier'],[],[],[],[],[],[]
hop-in-the-name-of-love-1,"[u'Hop, in the Name of Love']",[],[],[],[],[],[]
frankenpilsener,[u'Frankenpilsener'],[u'Irish Moss'],[u'Boil'],[u'25.0'],[u'0.32'],[u'false'],[]
kolsch-3-2-gallon-batch,[u'Kolsch 3 - 2 Gallon Batch'],[u'Irish Moss'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],[]
long-trail-kolsch,[u'Long Trail Kolsch'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
jellicoe-blonde,[u'Jellicoe Blonde'],[],[],[],[],[],[]
eipa,[u'EIPA'],[u'Burton Water Salts'],[u'Boil'],[u'60.0'],[u'1.0'],[u'false'],[]
cause-of-death,[u'Cause of Death'],[u'Beano'],[u'Boil'],[u'5.0'],[u'5.0'],[u'false'],[u'convert unfermentable sugars into fermentable one']
mr-lighter-than-air,[u'Mr. Lighter Than Air'],[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'60.0'],[u'10.0'],[u'false'],[u'Reduces PH of water.']
eds-redvenge-2,"[u""Ed's Redvenge - 2""]",[],[],[],[],[],[]
really-stoatin-stout,[u'Really stoatin stout'],[u'Irish Moss'],[u'Boil'],[u'60.0'],[u'0.352739619495804'],[u'false'],[]
triathwheat-dme-version,[u'TriathWheat (DME version)'],[],[],[],[],[],[]
dad-beer-3,[u'Dad Beer'],[],[],[],[],[],[]
imperial-vanilla-porter-5g,[u'Imperial Vanilla Porter 5G'],[u'Makers Mark Bourbon'],[u'Bottle'],[u'1.0'],[u'4.0'],[u'false'],[]
le-tripel-cripel,[u'Le Tripel Cripel'],[],[],[],[],[],[]
sn-torpedo-1,[u'SN Torpedo'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'0.5'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
oatmeal-stout-attempt-1,[u'Oatmeal Stout Attempt'],[],[],[],[],[],[]
boulder-cloudy-day-stout,[u'Boulder Cloudy day Stout'],[u'Pumpkin'],[u'Boil'],[u'NaN'],[u'2.0'],[u'false'],[]
sgian-dubh-belgian-brown-ipa,[u'Sgian-dubh Belgian Brown IPA'],[],[],[],[],[],[]
centennial-single-hop-bpa-b232ba,[u'Centennial Single-Hop BPA'],[],[],[],[],[],[]
rufus-the-black-diciple,[u'Rufus the Black Diciple'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
berliner-weisse-129,[u'Berliner Weisse'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
ipa-e8ba6a,[u'ipa'],[],[],[],[],[],[]
november-pale-ale,[u'November Pale Ale'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
imperial-nut-brown-8,[u'imperial nut brown'],[],[],[],[],[],[]
apricot-ale-6,[u'Apricot Ale'],[u'Apricot Extract'],[u'Secondary'],[u'7.0'],[u'4.0'],[u'false'],[u'Apricot flavor extract.  Mix into beer just before bottling.  Adds apricot flavor to light ales and wheat beers.  Use low hop rate to allow sweet flavor through.']
bad-taste-ipa-2012-04-21-version,[u'Bad Taste IPA (2012-04-21 version)'],[],[],[],[],[],[]
bergamote-30-litres,[u'Bergamote ( 30 litres )'],[u'Irish Moss'],[u'Boil'],[u'75.0'],[u'0.105821885848741'],[u'false'],[]
poor-mans-porter,"[u""Poor Man's Porter""]",[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[u'Reduces PH of water.']
soured-foreign-stout,[u'Soured Foreign Stout'],[],[],[],[],[],[]
frankenrye,[u'FrankenRye'],[],[],[],[],[],[]
fresh-hop-2015-8f7da3,[u'Fresh Hop 2015'],[],[],[],[],[],[]
bitter-pistola,[u'Bitter Pistola'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
guinness-clone-17,[u'Guinness Clone'],[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],[]
hop-house,[u'hop house'],[u'Whirlfloc Tablet'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
sculpinish-ipa,[u'Sculpinish IPA'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'15.0'],[u'0.5'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
gose-fast-ralph,"[u'Gose Fast, Ralph!']",[u'sea salt'],[u'Boil'],[u'10.0'],[u'0.75'],[u'false'],[]
the-shire,[u'The Shire'],[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'60.0'],[u'1.0'],[u'false'],[u'Reduces PH of water.']
after8xmas-ale,"[u""After'8'Xmas Ale""]",[u'Spearmint Dried'],[u'Boil'],[u'0.0'],[u'28.3'],[u'false'],[]
hoptometrist,[u'Hoptometrist'],[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],[]
batch-3-hoppy-brown,[u'Batch #3- Hoppy Brown'],[],[],[],[],[],[]
honey-pale-ale-with-cascade,[u'Honey pale ale with Cascade'],[],[],[],[],[],[]
weapon-of-mass-destruction,[u'Weapon of Mass Destruction'],[u'Honey'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
tripel-partial-mash,[u'Tripel Partial Mash'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'0.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
session-5-hop-pale-ale,[u'Session 5 Hop Pale Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'0.25'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
leopold-i,[u'Leopold I'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
97-the-imperial-fig,[u'97 The Imperial Fig'],"[u'Figs (dry weight, and soaked - caramelised with a little wort)']",[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
toast-to-columbus,[u'Toast to Columbus'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
one-hop-wonder-simcoe-ipa-black-a,[u'One Hop Wonder - Simcoe IPA - Black Aroma Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
fresh-hop-pale-ale-w-jeff,[u'Fresh Hop Pale Ale w/ Jeff'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
columbus-ipa-13b7f6,[u'Columbus IPA'],[u'Baking Soda'],[u'Mash'],[u'90.0'],[u'1.0'],[u'false'],[]
evergreen-052ea5,[u'Evergreen'],[],[],[],[],[],[]
308-cranberry-saison,[u'308 - Cranberry Saison'],[u'Bitter Orange Peel'],[u'Boil'],[u'5.0'],[u'1.5'],[u'false'],[]
recovery-ale-1,[u'Recovery Ale'],[],[],[],[],[],[]
leffe-blonde-large,[u'Leffe Blonde Large'],[],[],[],[],[],[]
untitled-american-ipa-144716,[u'Untitled American IPA 144716'],[],[],[],[],[],[]
wheat-023,[u'Wheat (023)'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'0.25'],[u'false'],[]
one-dollar-blonde,[u'One Dollar Blonde'],[],[],[],[],[],[]
trebuchet-ipa-1,[u'Trebuchet IPA'],[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'5.0'],[u'3.0'],[u'false'],[u'Reduces PH of water.']
stone-ipa-dragon-style,"[u""Stone IPA Dragon' Style""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
falconers-flight-ipa-22,"[u""Falconer's Flight IPA""]",[],[],[],[],[],[]
cascade-crop-14-session,"[u""Cascade Crop '14 Session""]",[],[],[],[],[],[]
duchesse-de-wasatch,[u'Duchesse de Wasatch'],[],[],[],[],[],[]
sour-stout-3999a7,[u'Sour Stout '],[],[],[],[],[],[]
pinky-pale-ale,[u'Pinky Pale Ale'],[],[],[],[],[],[]
expresso-stout-2012-06-24-version,[u'Expresso Stout (2012-06-24 version)'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
15-gal-one-more-day-of-summer,[u'15 Gal One more day of Summer'],[u'Coriander Seed'],[u'Boil'],[u'10.0'],[u'3.0'],[u'false'],[]
lucky-bastard-04b2c7,[u'Lucky Bastard'],[],[],[],[],[],[]
molotov-hoptail,[u'Molotov Hoptail'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
oatmeal-ipa-eb9b1d,[u'Oatmeal IPA'],[],[],[],[],[],[]
hop-juju,[u'Hop Juju'],[],[],[],[],[],[]
chocolate-oatmeal-stout-5116ec,[u'Chocolate Oatmeal stout'],[u'Mulatto Chile'],[u'Boil'],[u'1.0'],[u'1.0'],[u'false'],[]
wheat-be-hoppin,"[u""Wheat Be Hoppin'""]",[],[],[],[],[],[]
sweet-amber-1,[u'Sweet Amber'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'3.0'],[u'false'],[]
peated-scotch-ale-a076c6,[u'Peated Scotch Ale'],[],[],[],[],[],[]
grapefruit-pale-ale-5,[u'Grapefruit pale ale'],[u'Grapefruit Zest'],[u'Boil'],[u'5.0'],[u'2.0'],[u'false'],[]
ace-summer-lager,"[u'Ace ""Summer"" Lager']",[],[],[],[],[],[]
stainless-steel-stout-beerguts-original-recipe,"[u""Stainless Steel Stout - Beergut's original recipe""]",[u'Maltodextrin'],[u'Boil'],[u'60.0'],[u'8.0'],[u'false'],[u'Malt bases sugar that is less than 5% fermentable.  Increases the body and mouth-feel of the beer and adds slight sweetness.']
original-miami-pale-ale,[u'Original Miami Pale Ale'],[],[],[],[],[],[]
black-lager-draft,[u'Black Lager (Draft)'],[],[],[],[],[],[]
wheatever-american-ale,[u'Wheatever American Ale'],[],[],[],[],[],[]
epic-trails-brewery-nut-brown-ale,[u'Epic Trails Brewery Nut Brown Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
fall-oatmeal-stout,[u'fall oatmeal stout'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
redwood-ale,[u'Redwood Ale'],[u'Irish Moss'],[u'Boil'],[u'75.0'],[u'1.5'],[u'false'],[]
underwood-imperial-stout,[u'Underwood Imperial Stout'],[],[],[],[],[],[]
beer-of-guarding,[u'Beer of Guarding'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
fosterized-pilsener-not-uruquell,[u'Fosterized Pilsener not Uruquell'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
irs-5,[u'irs'],[u'American Oak Spiral (Medium Plus Toast)'],[u'Secondary'],[u'7.0'],[u'2.0'],[u'false'],[]
rye-4-a-rye,[u'Rye 4 A Rye'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'2.0'],[u'false'],[]
nelson-galaxy-ipa,[u'Nelson/Galaxy IPA'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
hookton-red-ale,[u'Hookton Red Ale'],[],[],[],[],[],[]
